StartLatitude,StartLongitude,StartTime,StartNH,EndNH,Covid
38.184,-85.71,2019-09-03T12:00:00Z,Other,University,0
38.256,-85.75299999999999,2019-05-26T16:45:00Z,Downtown,Downtown,0
38.251,-85.73700000000001,2020-03-12T15:15:00Z,Downtown,Downtown,0
38.217,-85.76299999999999,2019-10-02T13:15:00Z,University,University,0
38.208,-85.755,2019-09-26T07:45:00Z,University,University,0
38.254,-85.74700000000001,2019-05-24T11:15:00Z,Downtown,Downtown,0
38.215,-85.76100000000001,2019-09-30T09:15:00Z,University,University,0
38.221,-85.76299999999999,2019-06-10T14:15:00Z,West Core,University,0
38.233,-85.76,2019-05-08T12:45:00Z,University,University,0
38.221,-85.76299999999999,2019-11-23T17:45:00Z,West Core,West Core,0
38.256,-85.75299999999999,2019-01-28T18:45:00Z,Downtown,Downtown,0
38.218,-85.758,2019-08-15T08:30:00Z,University,West Core,0
38.234,-85.712,2019-02-02T20:15:00Z,Southeast Core,Southeast Core,0
38.224,-85.76700000000001,2019-08-17T07:00:00Z,West Core,West Core,0
38.221,-85.76100000000001,2019-03-16T14:30:00Z,University,University,0
38.256,-85.727,2020-06-21T17:30:00Z,Downtown,Downtown,1
38.226,-85.68799999999999,2019-08-18T15:00:00Z,Southeast Core,Southeast Core,0
38.257,-85.74799999999999,2019-07-11T08:15:00Z,Downtown,Downtown,0
38.21,-85.74799999999999,2019-06-14T05:45:00Z,University,Southeast Core,0
38.238,-85.721,2018-08-29T13:15:00Z,Southeast Core,Southeast Core,0
38.254,-85.755,2019-07-06T22:15:00Z,Downtown,Downtown,0
38.257,-85.75399999999999,2019-11-05T20:45:00Z,Downtown,Downtown,0
38.207,-85.766,2019-05-03T15:30:00Z,University,University,0
38.256,-85.75299999999999,2018-10-27T11:30:00Z,Downtown,Downtown,0
38.218,-85.76299999999999,2020-02-10T17:30:00Z,University,University,0
38.246,-85.756,2018-10-18T08:30:00Z,Downtown,Downtown,0
38.259,-85.745,2020-05-17T21:15:00Z,Downtown,Downtown,1
38.254,-85.75200000000001,2019-05-26T20:30:00Z,Downtown,Downtown,0
38.255,-85.762,2019-04-13T06:30:00Z,Downtown,Downtown,0
38.214,-85.755,2019-09-25T03:30:00Z,University,University,0
38.256,-85.749,2018-08-22T13:45:00Z,Downtown,Downtown,0
38.257,-85.759,2019-10-17T18:30:00Z,Downtown,Downtown,0
38.254,-85.757,2019-04-05T13:15:00Z,Downtown,Downtown,0
38.257,-85.76,2018-09-12T16:15:00Z,Downtown,Downtown,0
38.245,-85.73200000000001,2018-09-07T20:30:00Z,Northeast Core,Downtown,0
38.256,-85.744,2019-09-24T17:30:00Z,Downtown,Downtown,0
38.24,-85.723,2019-05-27T21:00:00Z,Southeast Core,Southeast Core,0
38.252,-85.757,2019-10-20T14:00:00Z,Downtown,Downtown,0
38.256,-85.755,2019-03-08T19:00:00Z,Downtown,Downtown,0
38.219,-85.757,2019-10-31T18:30:00Z,University,University,0
38.224,-85.74,2019-04-28T09:00:00Z,Southeast Core,Southeast Core,0
38.249,-85.757,2020-01-26T14:30:00Z,Downtown,Downtown,0
38.271,-85.741,2019-07-03T22:00:00Z,Other,Other,0
38.255,-85.74799999999999,2019-06-10T16:45:00Z,Downtown,Downtown,0
38.23,-85.71700000000001,2018-09-28T11:45:00Z,Southeast Core,Downtown,0
38.257,-85.727,2019-06-27T14:30:00Z,Downtown,University,0
38.244,-85.759,2020-07-05T18:15:00Z,Downtown,Downtown,1
38.229,-85.758,2019-06-03T17:00:00Z,University,University,0
38.253,-85.734,2018-10-05T19:30:00Z,Downtown,Downtown,0
38.251,-85.758,2019-10-18T17:15:00Z,Downtown,Downtown,0
38.218,-85.76299999999999,2019-11-14T11:00:00Z,University,University,0
38.198,-85.74600000000001,2019-05-03T19:30:00Z,University,Southeast Core,0
38.255,-85.74600000000001,2019-10-08T18:30:00Z,Downtown,Downtown,0
38.219,-85.75399999999999,2019-07-15T10:45:00Z,University,West Core,0
38.221,-85.76299999999999,2019-09-21T16:15:00Z,West Core,University,0
38.226,-85.697,2019-05-11T11:15:00Z,Southeast Core,Southeast Core,0
38.219,-85.758,2019-03-25T19:45:00Z,University,University,0
38.26,-85.789,2019-10-28T14:00:00Z,Other,Other,0
38.258,-85.757,2019-06-26T19:00:00Z,Downtown,Downtown,0
38.255,-85.744,2018-09-02T15:15:00Z,Downtown,Downtown,0
38.263000000000005,-85.736,2018-08-19T15:30:00Z,Northeast Core,Northeast Core,0
38.257,-85.72399999999999,2019-10-28T17:30:00Z,Downtown,Downtown,0
38.253,-85.751,2019-10-10T19:30:00Z,Downtown,Downtown,0
38.216,-85.759,2019-09-17T14:30:00Z,University,University,0
38.255,-85.744,2019-09-07T09:15:00Z,Downtown,Northeast Core,0
38.237,-85.758,2019-09-11T15:30:00Z,University,University,0
38.253,-85.66799999999999,2019-05-23T11:15:00Z,Other,Other,0
38.255,-85.755,2019-06-29T07:15:00Z,Downtown,Downtown,0
38.244,-85.75200000000001,2019-05-13T17:00:00Z,Downtown,Downtown,0
38.201,-85.75200000000001,2019-01-26T14:00:00Z,University,University,0
38.255,-85.75299999999999,2018-10-22T14:15:00Z,Downtown,Southeast Core,0
38.253,-85.75,2019-06-29T18:00:00Z,Downtown,Downtown,0
38.213,-85.75299999999999,2019-04-23T13:45:00Z,University,University,0
38.252,-85.75200000000001,2019-06-22T00:00:00Z,Downtown,Downtown,0
38.265,-85.726,2019-08-18T13:00:00Z,Northeast Core,Northeast Core,0
38.224,-85.756,2020-02-10T13:15:00Z,University,University,0
38.216,-85.755,2019-03-19T09:15:00Z,University,University,0
38.214,-85.76,2019-02-14T08:30:00Z,University,University,0
38.241,-85.765,2019-07-20T09:00:00Z,Downtown,Downtown,0
38.255,-85.744,2019-08-29T09:45:00Z,Downtown,Downtown,0
38.241,-85.755,2018-10-30T12:30:00Z,Downtown,Southeast Core,0
38.255,-85.745,2019-06-20T18:15:00Z,Downtown,Downtown,0
38.256,-85.75299999999999,2019-07-11T05:00:00Z,Downtown,Downtown,0
38.217,-85.74,2019-05-04T17:15:00Z,Southeast Core,Southeast Core,0
38.257,-85.756,2019-07-03T23:00:00Z,Downtown,Downtown,0
38.255,-85.745,2019-05-09T16:00:00Z,Downtown,Downtown,0
38.244,-85.743,2020-01-01T16:30:00Z,Downtown,Downtown,0
38.257,-85.762,2019-08-31T19:30:00Z,Downtown,Downtown,0
38.251,-85.757,2019-02-19T16:15:00Z,Downtown,Downtown,0
38.214,-85.76,2019-06-16T17:15:00Z,University,University,0
38.256,-85.75200000000001,2019-08-17T23:30:00Z,Downtown,Downtown,0
38.219,-85.76100000000001,2019-01-16T11:00:00Z,University,University,0
38.247,-85.758,2018-09-03T17:00:00Z,Downtown,Downtown,0
38.246,-85.759,2019-03-13T14:45:00Z,Downtown,Downtown,0
38.25,-85.764,2019-05-26T22:30:00Z,Downtown,Downtown,0
38.257,-85.762,2019-09-02T15:45:00Z,Downtown,Downtown,0
38.24,-85.72399999999999,2018-11-25T13:15:00Z,Southeast Core,Southeast Core,0
38.217,-85.762,2019-04-27T19:15:00Z,University,University,0
38.255,-85.74600000000001,2019-05-21T16:15:00Z,Downtown,Downtown,0
38.256,-85.741,2019-06-27T23:00:00Z,Downtown,Downtown,0
38.256,-85.764,2019-10-13T16:30:00Z,Downtown,Other,0
38.245,-85.70200000000001,2019-04-10T14:00:00Z,Other,Southeast Core,0
38.253,-85.735,2018-11-06T12:45:00Z,Downtown,Downtown,0
38.219,-85.762,2019-11-15T13:15:00Z,University,West Core,0
38.256,-85.74600000000001,2019-04-13T09:15:00Z,Downtown,Downtown,0
38.222,-85.76100000000001,2019-09-26T03:45:00Z,University,University,0
38.246,-85.745,2019-09-25T11:00:00Z,Downtown,Downtown,0
38.218,-85.759,2020-01-10T11:45:00Z,University,University,0
38.243,-85.751,2019-09-30T12:00:00Z,Downtown,Downtown,0
38.258,-85.745,2019-06-06T15:15:00Z,Downtown,Downtown,0
38.205,-85.764,2019-07-25T05:45:00Z,University,Other,0
38.248000000000005,-85.755,2019-09-01T15:45:00Z,Downtown,Downtown,0
38.218,-85.762,2018-11-07T11:30:00Z,University,University,0
38.258,-85.765,2019-01-07T14:45:00Z,Downtown,Southeast Core,0
38.254,-85.70100000000001,2018-10-09T20:00:00Z,Northeast Core,Northeast Core,0
38.258,-85.735,2019-06-15T18:00:00Z,Downtown,Downtown,0
38.255,-85.744,2019-04-22T14:00:00Z,Downtown,Downtown,0
38.251,-85.65299999999999,2019-07-02T23:00:00Z,Other,Other,0
38.215,-85.756,2019-10-14T11:45:00Z,University,University,0
38.21,-85.773,2020-06-14T10:30:00Z,Other,Other,1
38.221,-85.76299999999999,2019-10-28T09:00:00Z,West Core,University,0
38.243,-85.743,2019-09-06T12:00:00Z,Downtown,Downtown,0
38.225,-85.76,2019-08-18T13:00:00Z,University,University,0
38.223,-85.76899999999999,2019-07-27T22:45:00Z,West Core,West Core,0
38.205,-85.764,2019-05-04T10:30:00Z,University,University,0
38.27,-85.741,2019-05-26T23:00:00Z,Other,Downtown,0
38.253,-85.736,2020-01-03T17:45:00Z,Downtown,Downtown,0
38.217,-85.757,2019-04-16T10:00:00Z,University,University,0
38.254,-85.75200000000001,2019-07-06T16:45:00Z,Downtown,Downtown,0
38.217,-85.76,2019-09-19T11:15:00Z,University,University,0
38.261,-85.73700000000001,2019-09-08T13:45:00Z,Northeast Core,Downtown,0
38.257,-85.762,2019-05-11T19:45:00Z,Downtown,Downtown,0
38.253,-85.757,2019-06-24T21:00:00Z,Downtown,Downtown,0
38.243,-85.759,2019-11-15T10:45:00Z,Downtown,University,0
38.243,-85.75,2019-05-11T14:00:00Z,Downtown,Downtown,0
38.243,-85.72200000000001,2020-06-24T19:00:00Z,Southeast Core,Southeast Core,1
38.268,-85.74799999999999,2019-07-24T17:00:00Z,Other,Downtown,0
38.253,-85.74,2019-09-23T16:30:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2018-11-25T12:15:00Z,West Core,University,0
38.251,-85.757,2018-09-29T15:15:00Z,Downtown,Downtown,0
38.243,-85.72399999999999,2019-05-25T23:15:00Z,Southeast Core,Southeast Core,0
38.179,-85.75399999999999,2019-11-19T18:30:00Z,Other,Other,0
38.255,-85.757,2019-08-03T09:30:00Z,Downtown,Downtown,0
38.257,-85.75200000000001,2019-07-16T20:00:00Z,Downtown,Downtown,0
38.271,-85.742,2019-07-25T14:00:00Z,Other,Other,0
38.253,-85.757,2019-05-04T16:45:00Z,Downtown,Downtown,0
38.237,-85.70299999999999,2020-05-24T20:15:00Z,Other,Other,1
38.258,-85.745,2019-07-13T13:15:00Z,Downtown,Downtown,0
38.219,-85.764,2019-10-08T21:00:00Z,West Core,University,0
38.255,-85.758,2018-10-28T15:45:00Z,Downtown,Downtown,0
38.239,-85.728,2018-10-03T20:00:00Z,Southeast Core,Downtown,0
38.257,-85.745,2019-07-01T21:45:00Z,Downtown,Downtown,0
38.255,-85.744,2019-10-27T13:45:00Z,Downtown,Downtown,0
38.254,-85.75200000000001,2019-07-01T11:15:00Z,Downtown,Downtown,0
38.256,-85.75200000000001,2019-10-05T16:30:00Z,Downtown,Downtown,0
38.207,-85.764,2019-02-28T06:00:00Z,University,University,0
38.231,-85.751,2019-08-15T04:30:00Z,University,Downtown,0
38.221,-85.76100000000001,2019-07-25T07:00:00Z,University,University,0
38.256,-85.744,2018-08-25T13:00:00Z,Downtown,Downtown,0
38.26,-85.744,2019-04-15T18:00:00Z,Downtown,Downtown,0
38.261,-85.74,2019-08-01T17:15:00Z,Northeast Core,Northeast Core,0
38.258,-85.757,2019-08-17T23:15:00Z,Downtown,Downtown,0
38.257,-85.74600000000001,2019-05-29T17:30:00Z,Downtown,Downtown,0
38.219,-85.762,2019-02-11T11:00:00Z,University,University,0
38.239,-85.72200000000001,2018-12-26T17:00:00Z,Southeast Core,Southeast Core,0
38.24,-85.74700000000001,2019-09-11T15:45:00Z,Downtown,University,0
38.257,-85.745,2019-07-14T18:30:00Z,Downtown,Downtown,0
38.235,-85.76100000000001,2019-05-04T06:00:00Z,University,University,0
38.23,-85.70299999999999,2019-08-05T20:15:00Z,Southeast Core,Southeast Core,0
38.255,-85.755,2018-11-19T20:15:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-01-22T15:45:00Z,West Core,University,0
38.258,-85.745,2019-04-17T13:15:00Z,Downtown,Downtown,0
38.251,-85.758,2019-08-16T22:30:00Z,Downtown,Downtown,0
38.25,-85.749,2018-10-30T13:30:00Z,Downtown,Downtown,0
38.253,-85.757,2019-10-04T16:45:00Z,Downtown,Downtown,0
38.226,-85.76299999999999,2019-06-13T17:30:00Z,University,University,0
38.262,-85.736,2019-08-01T11:15:00Z,Northeast Core,Northeast Core,0
38.223,-85.76899999999999,2019-03-28T05:30:00Z,West Core,West Core,0
38.219,-85.76299999999999,2019-02-19T08:00:00Z,University,University,0
38.255,-85.759,2019-09-06T10:45:00Z,Downtown,Downtown,0
38.256,-85.762,2019-09-29T19:15:00Z,Downtown,Downtown,0
38.246,-85.757,2019-10-07T15:00:00Z,Downtown,West Core,0
38.253,-85.757,2019-06-18T20:30:00Z,Downtown,Downtown,0
38.209,-85.736,2019-05-27T14:30:00Z,Southeast Core,University,0
38.225,-85.76100000000001,2019-04-30T11:00:00Z,University,University,0
38.259,-85.75,2019-08-17T17:30:00Z,Downtown,Downtown,0
38.164,-85.777,2019-09-01T17:45:00Z,Other,Other,0
38.254,-85.757,2020-03-06T18:00:00Z,Downtown,Downtown,0
38.256,-85.756,2019-10-04T19:30:00Z,Downtown,Downtown,0
38.258,-85.745,2019-07-06T17:00:00Z,Downtown,Downtown,0
38.256,-85.758,2019-10-18T10:00:00Z,Downtown,Downtown,0
38.253,-85.76,2019-05-01T15:45:00Z,Downtown,Downtown,0
38.219,-85.73700000000001,2019-09-15T12:30:00Z,Southeast Core,Southeast Core,0
38.221,-85.762,2020-06-12T20:45:00Z,University,University,1
38.271,-85.738,2019-07-19T19:00:00Z,Other,Downtown,0
38.225,-85.762,2019-05-24T23:15:00Z,University,University,0
38.258,-85.764,2018-10-06T16:15:00Z,Downtown,Downtown,0
38.218,-85.76299999999999,2019-03-06T15:45:00Z,University,University,0
38.231,-85.70700000000001,2018-10-08T18:30:00Z,Southeast Core,Southeast Core,0
38.247,-85.757,2019-06-05T06:30:00Z,Downtown,Downtown,0
38.244,-85.74700000000001,2019-12-17T08:00:00Z,Downtown,Downtown,0
38.214,-85.755,2019-08-22T14:30:00Z,University,Southeast Core,0
38.257,-85.756,2019-01-28T13:30:00Z,Downtown,Downtown,0
38.246,-85.76,2019-07-19T06:45:00Z,Downtown,Downtown,0
38.237,-85.719,2018-09-11T15:30:00Z,Southeast Core,Southeast Core,0
38.217,-85.756,2019-09-10T10:45:00Z,University,University,0
38.253,-85.736,2019-08-03T12:30:00Z,Downtown,Downtown,0
38.255,-85.74799999999999,2019-08-21T12:00:00Z,Downtown,Downtown,0
38.219,-85.759,2019-04-17T09:30:00Z,University,University,0
38.264,-85.74,2019-12-04T14:15:00Z,Northeast Core,Northeast Core,0
38.248000000000005,-85.749,2019-10-01T12:15:00Z,Downtown,Downtown,0
38.213,-85.74799999999999,2019-03-13T09:30:00Z,University,University,0
38.221,-85.762,2019-06-20T01:45:00Z,University,University,0
38.218,-85.759,2018-11-27T10:30:00Z,University,University,0
38.253,-85.757,2019-09-15T08:30:00Z,Downtown,Downtown,0
38.217,-85.762,2019-06-26T11:30:00Z,University,University,0
38.229,-85.712,2019-05-28T16:30:00Z,Southeast Core,Southeast Core,0
38.256,-85.75200000000001,2018-09-06T13:45:00Z,Downtown,Downtown,0
38.214,-85.755,2019-06-15T06:15:00Z,University,University,0
38.254,-85.758,2019-07-03T20:00:00Z,Downtown,Downtown,0
38.252,-85.75399999999999,2019-06-15T12:30:00Z,Downtown,Downtown,0
38.221,-85.766,2019-07-18T17:15:00Z,West Core,West Core,0
38.241,-85.706,2018-09-01T19:00:00Z,Other,Southeast Core,0
38.25,-85.759,2019-06-12T18:00:00Z,Downtown,Southeast Core,0
38.221,-85.76299999999999,2019-11-14T18:00:00Z,West Core,University,0
38.221,-85.756,2019-10-13T14:00:00Z,University,Downtown,0
38.248000000000005,-85.756,2019-10-20T08:00:00Z,Downtown,Downtown,0
38.253,-85.757,2019-05-28T18:15:00Z,Downtown,Northeast Core,0
38.247,-85.74700000000001,2019-02-26T11:30:00Z,Downtown,Downtown,0
38.251,-85.757,2019-04-26T17:30:00Z,Downtown,Downtown,0
38.253,-85.757,2019-12-07T17:45:00Z,Downtown,Downtown,0
38.233,-85.744,2019-04-26T11:15:00Z,University,Downtown,0
38.226,-85.76,2019-03-01T11:15:00Z,University,University,0
38.25,-85.75200000000001,2019-05-24T16:30:00Z,Downtown,University,0
38.22,-85.764,2019-03-14T21:00:00Z,West Core,University,0
38.203,-85.76100000000001,2019-04-27T04:00:00Z,Other,Other,0
38.254,-85.738,2018-09-13T13:00:00Z,Downtown,Downtown,0
38.262,-85.738,2019-08-01T17:30:00Z,Northeast Core,Other,0
38.227,-85.695,2019-05-07T11:00:00Z,Southeast Core,Southeast Core,0
38.217,-85.76299999999999,2018-11-22T10:00:00Z,University,Other,0
38.214,-85.756,2019-09-26T09:00:00Z,University,University,0
38.254,-85.76700000000001,2019-07-10T10:30:00Z,Other,University,0
38.25,-85.729,2019-04-16T08:30:00Z,Northeast Core,Northeast Core,0
38.246,-85.755,2019-08-17T17:00:00Z,Downtown,Downtown,0
38.27,-85.73899999999999,2019-10-03T14:00:00Z,Other,Other,0
38.256,-85.73,2019-04-01T14:45:00Z,Downtown,Downtown,0
38.253,-85.757,2019-07-02T16:30:00Z,Downtown,Downtown,0
38.239,-85.751,2019-12-27T08:00:00Z,Downtown,Downtown,0
38.258,-85.71700000000001,2019-04-13T17:30:00Z,Northeast Core,Downtown,0
38.258,-85.745,2019-07-12T09:45:00Z,Downtown,Downtown,0
38.253,-85.75399999999999,2018-10-06T13:45:00Z,Downtown,Downtown,0
38.253,-85.738,2018-09-28T19:45:00Z,Downtown,Downtown,0
38.242,-85.75299999999999,2019-03-09T20:45:00Z,Downtown,Downtown,0
38.253,-85.757,2019-10-19T14:15:00Z,Downtown,Downtown,0
38.236,-85.71700000000001,2019-07-14T19:30:00Z,Southeast Core,Southeast Core,0
38.216,-85.759,2019-03-28T07:00:00Z,University,West Core,0
38.215,-85.741,2019-04-29T13:45:00Z,Southeast Core,Other,0
38.257,-85.74600000000001,2019-08-02T23:15:00Z,Downtown,Downtown,0
38.257,-85.759,2018-10-05T15:45:00Z,Downtown,Downtown,0
38.257,-85.75299999999999,2019-10-04T16:00:00Z,Downtown,Downtown,0
38.265,-85.725,2019-04-28T15:15:00Z,Northeast Core,Northeast Core,0
38.253,-85.757,2019-11-09T17:30:00Z,Downtown,Downtown,0
38.255,-85.751,2019-05-31T11:45:00Z,Downtown,Downtown,0
38.258,-85.745,2020-05-01T18:00:00Z,Downtown,Downtown,1
38.252,-85.73899999999999,2019-08-24T14:30:00Z,Downtown,Downtown,0
38.252,-85.73100000000001,2020-06-21T18:00:00Z,Downtown,Downtown,1
38.26,-85.736,2019-06-02T17:00:00Z,Downtown,Downtown,0
38.23,-85.75399999999999,2018-10-10T15:30:00Z,University,University,0
38.215,-85.759,2019-03-21T11:30:00Z,University,University,0
38.257,-85.75200000000001,2019-06-11T19:15:00Z,Downtown,Downtown,0
38.225,-85.734,2018-08-25T14:15:00Z,Southeast Core,Southeast Core,0
38.219,-85.75399999999999,2019-04-18T11:30:00Z,University,University,0
38.25,-85.758,2018-11-30T09:15:00Z,Downtown,Downtown,0
38.258,-85.745,2019-09-14T05:00:00Z,Downtown,Downtown,0
38.254,-85.74799999999999,2019-05-11T12:30:00Z,Downtown,Downtown,0
38.257,-85.762,2019-11-22T09:45:00Z,Downtown,Downtown,0
38.217,-85.76,2018-12-04T16:45:00Z,University,University,0
38.203,-85.762,2019-10-18T13:15:00Z,Other,University,0
38.256,-85.75299999999999,2018-11-11T20:15:00Z,Downtown,Downtown,0
38.253,-85.734,2019-08-18T12:30:00Z,Downtown,Downtown,0
38.259,-85.743,2019-06-03T20:15:00Z,Downtown,Northeast Core,0
38.201,-85.764,2019-07-08T21:30:00Z,Other,Other,0
38.22,-85.76299999999999,2019-07-07T18:00:00Z,West Core,University,0
38.252,-85.713,2019-01-16T20:15:00Z,Northeast Core,Downtown,0
38.253,-85.736,2019-08-08T23:45:00Z,Downtown,Southeast Core,0
38.255,-85.744,2019-08-02T16:00:00Z,Downtown,Downtown,0
38.219,-85.762,2019-09-28T15:00:00Z,University,University,0
38.22,-85.76299999999999,2018-11-15T18:30:00Z,West Core,University,0
38.248000000000005,-85.75200000000001,2019-08-16T15:15:00Z,Downtown,University,0
38.251,-85.75399999999999,2018-12-27T12:30:00Z,Downtown,Downtown,0
38.257,-85.76299999999999,2019-02-15T09:00:00Z,Downtown,Downtown,0
38.253,-85.751,2019-07-20T11:45:00Z,Downtown,Downtown,0
38.204,-85.765,2019-05-16T07:00:00Z,Other,University,0
38.254,-85.758,2019-03-12T11:45:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-05-01T13:30:00Z,West Core,Other,0
38.217,-85.751,2019-03-09T21:00:00Z,University,University,0
38.254,-85.757,2019-01-14T11:15:00Z,Downtown,Downtown,0
38.255,-85.758,2019-05-13T14:30:00Z,Downtown,Downtown,0
38.234,-85.735,2019-10-05T17:30:00Z,Southeast Core,Southeast Core,0
38.257,-85.76299999999999,2019-03-31T09:15:00Z,Downtown,Downtown,0
38.224,-85.69200000000001,2019-05-06T18:30:00Z,Southeast Core,Southeast Core,0
38.216,-85.66,2019-07-11T08:00:00Z,Other,Other,0
38.251,-85.757,2019-10-20T17:45:00Z,Downtown,Downtown,0
38.256,-85.75299999999999,2019-10-09T16:45:00Z,Downtown,Downtown,0
38.258,-85.745,2019-08-07T15:45:00Z,Downtown,Northeast Core,0
38.254,-85.74799999999999,2019-10-23T15:15:00Z,Downtown,Downtown,0
38.235,-85.73,2018-09-18T14:00:00Z,Southeast Core,Southeast Core,0
38.235,-85.759,2019-08-16T13:45:00Z,University,Downtown,0
38.238,-85.72,2018-12-28T20:45:00Z,Southeast Core,Southeast Core,0
38.227,-85.759,2019-05-12T18:45:00Z,University,University,0
38.246,-85.756,2020-07-07T20:30:00Z,Downtown,Downtown,1
38.254,-85.751,2019-08-17T22:00:00Z,Downtown,Downtown,0
38.218,-85.756,2019-02-05T09:45:00Z,University,University,0
38.217,-85.76100000000001,2019-04-12T08:30:00Z,University,University,0
38.25,-85.73,2019-08-07T21:45:00Z,Northeast Core,Southeast Core,0
38.253,-85.75399999999999,2019-07-03T14:30:00Z,Downtown,Downtown,0
38.251,-85.757,2019-10-07T12:45:00Z,Downtown,Downtown,0
38.2,-85.759,2019-09-02T16:45:00Z,University,University,0
38.254,-85.744,2019-07-13T15:00:00Z,Downtown,Downtown,0
38.245,-85.759,2020-06-16T22:15:00Z,Downtown,Downtown,1
38.255,-85.712,2018-11-23T15:45:00Z,Northeast Core,Northeast Core,0
38.253,-85.75200000000001,2019-08-18T18:45:00Z,Downtown,Downtown,0
38.251,-85.758,2019-07-29T15:15:00Z,Downtown,Downtown,0
38.257,-85.743,2019-06-22T23:30:00Z,Downtown,Downtown,0
38.259,-85.742,2019-04-26T19:00:00Z,Downtown,Northeast Core,0
38.253,-85.757,2018-09-28T14:00:00Z,Downtown,Downtown,0
38.231,-85.81,2019-07-07T05:00:00Z,West Core,Other,0
38.218,-85.762,2019-02-11T11:00:00Z,University,University,0
38.253,-85.757,2019-11-02T12:15:00Z,Downtown,Downtown,0
38.26,-85.745,2020-05-27T22:45:00Z,Downtown,Downtown,1
38.218,-85.764,2019-04-26T09:45:00Z,West Core,University,0
38.222,-85.76799999999999,2018-10-19T20:15:00Z,West Core,West Core,0
38.219,-85.759,2019-11-12T11:00:00Z,University,University,0
38.221,-85.76299999999999,2019-01-29T10:15:00Z,West Core,West Core,0
38.22,-85.758,2019-04-19T07:30:00Z,University,University,0
38.26,-85.745,2020-06-11T20:15:00Z,Downtown,Downtown,1
38.257,-85.757,2019-05-22T19:45:00Z,Downtown,Downtown,0
38.252,-85.756,2019-10-18T07:45:00Z,Downtown,Downtown,0
38.218,-85.76299999999999,2018-11-04T11:30:00Z,University,University,0
38.219,-85.762,2019-10-24T08:15:00Z,University,University,0
38.256,-85.74600000000001,2019-05-14T18:30:00Z,Downtown,Downtown,0
38.219,-85.762,2020-01-30T14:30:00Z,University,University,0
38.223,-85.762,2018-12-02T14:30:00Z,University,University,0
38.221,-85.76,2019-09-04T06:30:00Z,University,University,0
38.219,-85.75399999999999,2019-04-10T13:00:00Z,University,University,0
38.215,-85.744,2019-07-01T15:30:00Z,University,University,0
38.255,-85.74,2019-07-10T22:30:00Z,Downtown,Downtown,0
38.226,-85.758,2019-03-10T12:15:00Z,University,West Core,0
38.228,-85.766,2018-10-14T20:45:00Z,University,University,0
38.221,-85.759,2019-06-18T06:30:00Z,University,University,0
38.252,-85.757,2019-02-04T14:15:00Z,Downtown,Downtown,0
38.247,-85.751,2019-07-09T14:15:00Z,Downtown,Downtown,0
38.218,-85.76299999999999,2020-02-11T14:30:00Z,University,University,0
38.233,-85.751,2019-07-05T20:00:00Z,University,Downtown,0
38.26,-85.744,2020-06-06T21:45:00Z,Downtown,Downtown,1
38.254,-85.757,2018-12-13T19:00:00Z,Downtown,Downtown,0
38.218,-85.76299999999999,2018-12-11T13:45:00Z,University,University,0
38.22,-85.758,2019-10-01T17:45:00Z,University,University,0
38.217,-85.759,2019-09-30T11:15:00Z,University,University,0
38.218,-85.764,2018-10-11T10:30:00Z,West Core,West Core,0
38.199,-85.73,2020-06-23T19:45:00Z,Southeast Core,Southeast Core,1
38.214,-85.759,2019-05-27T18:15:00Z,University,University,0
38.255,-85.734,2019-06-02T11:00:00Z,Downtown,Downtown,0
38.239,-85.72200000000001,2018-09-07T20:00:00Z,Southeast Core,Northeast Core,0
38.214,-85.76100000000001,2019-10-14T15:15:00Z,University,West Core,0
38.26,-85.75399999999999,2018-12-06T20:30:00Z,Downtown,Downtown,0
38.215,-85.758,2019-04-01T10:45:00Z,University,University,0
38.264,-85.726,2020-05-28T22:00:00Z,Northeast Core,Northeast Core,1
38.245,-85.73899999999999,2019-09-27T10:45:00Z,Downtown,Downtown,0
38.255,-85.744,2020-06-23T19:00:00Z,Downtown,Downtown,1
38.225,-85.76799999999999,2019-10-19T18:00:00Z,West Core,West Core,0
38.258,-85.74,2019-05-10T14:45:00Z,Downtown,Downtown,0
38.253,-85.757,2019-05-24T17:15:00Z,Downtown,Downtown,0
38.255,-85.756,2018-10-04T13:15:00Z,Downtown,Downtown,0
38.252,-85.75399999999999,2019-07-08T17:00:00Z,Downtown,Downtown,0
38.255,-85.743,2019-06-08T16:15:00Z,Downtown,Downtown,0
38.205,-85.759,2019-06-18T07:00:00Z,University,University,0
38.218,-85.75,2019-04-27T03:30:00Z,University,Downtown,0
38.231,-85.709,2018-09-02T16:30:00Z,Southeast Core,Southeast Core,0
38.253,-85.757,2019-06-19T20:45:00Z,Downtown,Downtown,0
38.247,-85.76100000000001,2019-03-27T16:00:00Z,Downtown,University,0
38.256,-85.75399999999999,2019-05-14T09:45:00Z,Downtown,Downtown,0
38.219,-85.76,2019-09-19T08:15:00Z,University,University,0
38.234,-85.751,2019-07-26T07:30:00Z,University,Downtown,0
38.246,-85.756,2019-01-08T05:30:00Z,Downtown,Downtown,0
38.257,-85.764,2019-07-12T11:45:00Z,Downtown,Downtown,0
38.256,-85.758,2019-04-30T11:15:00Z,Downtown,Downtown,0
38.253,-85.757,2019-06-04T16:45:00Z,Downtown,Downtown,0
